app_id,tat_days,issued
APP-14383,0.108,1
APP-14384,0.149,1
APP-14385,0.182,1
APP-14386,0.084,1
APP-14387,0.077,1
APP-14388,0.101,1
APP-14389,0.088,1
APP-14390,0.09,1
APP-14391,0.133,1
APP-14392,6.399,1
APP-14393,0.184,1
APP-14394,0.104,1
APP-14395,0.153,1
APP-14396,0.18,0
APP-14397,11.02,1
APP-14398,0.122,0
APP-14399,0.373,1
APP-14400,9.175,0
APP-14401,0.197,1
APP-14402,7.114,0
APP-14403,2.655,1
APP-14404,0.075,1
APP-14405,0.45,1
APP-14406,0.197,1
APP-14407,0.154,1
APP-14408,0.24,1
APP-14409,0.149,0
APP-14410,0.142,1
APP-14411,7.891,1
APP-14412,4.88,0
APP-14413,0.042,0
APP-14414,0.076,1
APP-14415,6.902,1
APP-14416,0.405,1
APP-14417,0.1,0
APP-14418,0.179,1
APP-14419,0.083,1
APP-14420,0.079,1
APP-14421,0.108,1
APP-14422,0.075,1
APP-14423,0.17,1
APP-14424,5.82,1
APP-14425,15.651,0
APP-14426,0.071,1
APP-14427,6.564,0
APP-14428,0.115,0
APP-14429,4.276,0
APP-14430,0.266,1
APP-14431,0.218,0
APP-14432,0.124,0
APP-14433,9.616,1
APP-14434,0.414,0
APP-14435,12.973,0
APP-14436,6.107,0
APP-14437,0.12,0
APP-14438,0.252,0
APP-14439,0.041,1
APP-14440,0.137,1
APP-14441,0.164,0
APP-14442,0.108,1
APP-14443,0.1,0
APP-14444,0.148,1
APP-14445,0.11,1
APP-14446,0.114,1
APP-14447,0.257,1
APP-14448,0.168,1
APP-14449,8.315,0
APP-14450,0.128,1
APP-14451,0.138,0
APP-14452,6.665,1
APP-14453,0.172,0
APP-14454,0.199,0
APP-14455,12.504,0
APP-14456,0.152,1
APP-14457,0.15,1
APP-14458,0.142,1
APP-14459,1.564,1
APP-14460,0.175,1
APP-14461,6.051,0
APP-14462,0.177,1
APP-14463,8.312,0
APP-14464,0.065,1
APP-14465,0.394,1
APP-14466,0.143,1
APP-14467,0.113,0
APP-14468,4.714,0
APP-14469,7.012,0
APP-14470,0.079,1
APP-14471,0.123,1
APP-14472,0.255,1
APP-14473,12.527,0
APP-14474,3.356,0
APP-14475,6.986,1
APP-14476,0.204,1
APP-14477,5.094,0
APP-14478,7.568,0
APP-14479,0.204,1
APP-14480,0.151,1
APP-14481,0.081,1
APP-14482,0.138,1
APP-14483,6.103,0
APP-14484,0.096,1
APP-14485,0.371,1
APP-14486,0.041,1
APP-14487,0.073,1
APP-14488,0.102,1
APP-14489,0.092,0
APP-14490,0.228,1
APP-14491,3.136,0
APP-14492,0.076,1
APP-14493,0.237,1
APP-14494,0.087,1
APP-14495,0.127,1
APP-14496,0.181,0
APP-14497,7.743,0
APP-14498,7.791,1
APP-14499,0.078,1
APP-14500,0.026,0
APP-14501,0.125,0
APP-14502,0.132,0
APP-14503,0.138,0
APP-14504,0.325,1
APP-14505,3.056,0
APP-14506,4.627,0
APP-14507,3.305,1
APP-14508,0.6,1
APP-14509,10.327,0
APP-14510,0.147,1
APP-14511,0.104,0
APP-14512,2.792,0
APP-14513,0.226,1
APP-14514,0.12,1
APP-14515,0.223,1
APP-14516,2.494,0
APP-14517,0.167,1
APP-14518,0.118,0
APP-14519,0.08,1
APP-14520,0.121,1
APP-14521,0.095,1
APP-14522,0.155,0
APP-14523,0.089,1
APP-14524,0.069,1
APP-14525,0.051,1
APP-14526,0.238,1
APP-14527,0.208,0
APP-14528,0.17,1
APP-14529,0.208,1
APP-14530,0.17,1
APP-14531,0.255,1
APP-14532,6.681,1
APP-14533,0.092,0
APP-14534,0.175,1
APP-14535,0.156,1
APP-14536,11.68,1
APP-14537,0.125,0
APP-14538,0.171,1
APP-14539,6.284,0
APP-14540,3.254,0
APP-14541,0.054,1
APP-14542,0.227,1
APP-14543,7.622,1
APP-14544,2.516,1
APP-14545,0.198,1
APP-14546,5.69,0
APP-14547,8.461,1
APP-14548,0.222,0
APP-14549,0.6,1
APP-14550,0.055,1
APP-14551,0.125,1
APP-14552,0.28,1
APP-14553,0.052,1
APP-14554,0.164,0
APP-14555,0.359,1
APP-14556,4.813,1
APP-14557,0.23,1
APP-14558,2.117,1
APP-14559,9.434,0
APP-14560,0.092,1
APP-14561,0.342,0
APP-14562,0.209,0
APP-14563,0.106,0
APP-14564,2.757,1
APP-14565,0.297,0
APP-14566,0.312,0
APP-14567,0.21,1
APP-14568,6.21,0
APP-14569,0.109,1
APP-14570,0.138,0
APP-14571,18.7,0
APP-14572,0.269,1
APP-14573,0.739,1
APP-14574,0.188,1
APP-14575,7.33,0
APP-14576,11.036,0
APP-14577,0.101,0
APP-14578,9.711,0
APP-14579,13.924,0
APP-14580,0.261,1
APP-14581,3.499,0
APP-14582,0.225,1
APP-14583,9.546,0
APP-14584,6.657,1
APP-14585,7.471,0
APP-14586,0.079,0
APP-14587,0.147,1
APP-14588,0.099,1
APP-14589,0.131,1
APP-14590,0.135,1
APP-14591,6.639,0
APP-14592,10.538,1
APP-14593,0.615,1
APP-14594,0.054,1
APP-14595,0.191,1
APP-14596,0.407,1
APP-14597,5.65,0
APP-14598,0.102,0
APP-14599,0.239,1
APP-14600,0.166,1
APP-14601,6.773,1
APP-14602,0.174,1
APP-14603,0.077,1
APP-14604,3.847,0
APP-14605,0.229,1
APP-14606,0.181,1
APP-14607,0.337,0
APP-14608,0.101,0
APP-14609,0.073,1
APP-14610,0.198,1
APP-14611,4.507,0
APP-14612,10.429,0
APP-14613,0.08,1
APP-14614,0.161,1
APP-14615,0.284,0
APP-14616,0.197,0
APP-14617,0.166,1
APP-14618,0.182,0
APP-14619,0.6,1
APP-14620,0.123,1
APP-14621,0.42,1
APP-14622,0.186,1
APP-14623,0.089,1
APP-14624,0.229,1
APP-14625,0.6,1
APP-14626,0.088,1
APP-14627,0.315,1
APP-14628,10.363,0
APP-14629,0.128,1
APP-14630,0.109,1
APP-14631,0.261,1
APP-14632,0.127,0
APP-14633,0.106,1
APP-14634,0.16,1
APP-14635,0.105,0
APP-14636,12.873,1
APP-14637,0.073,1
APP-14638,0.111,1
APP-14639,0.371,1
APP-14640,5.993,1
APP-14641,0.405,0
APP-14642,1.412,1
APP-14643,0.295,1
APP-14644,0.106,1
APP-14645,0.193,1
APP-14646,0.178,1
APP-14647,0.261,1
APP-14648,0.236,0
APP-14649,0.115,1
APP-14650,0.094,0
APP-14651,0.103,1
APP-14652,0.133,0
APP-14653,0.06,1
APP-14654,7.196,0
APP-14655,0.076,1
APP-14656,12.679,0
APP-14657,0.166,1
APP-14658,0.485,1
APP-14659,6.406,0
APP-14660,0.093,1
APP-14661,4.146,1
APP-14662,0.069,1
APP-14663,0.115,1
APP-14664,12.46,0
APP-14665,0.328,0
APP-14666,0.171,1
APP-14667,10.452,0
APP-14668,0.15,1
APP-14669,0.297,1
APP-14670,16.888,1
APP-14671,0.307,1
APP-14672,4.653,1
APP-14673,0.104,1
APP-14674,0.284,1
APP-14675,0.274,1
APP-14676,0.094,0
APP-14677,11.667,1
APP-14678,8.134,0
APP-14679,0.107,1
APP-14680,0.148,1
APP-14681,6.614,1
APP-14682,0.17,0
APP-14683,0.127,1
APP-14684,0.108,1
APP-14685,0.11,1
APP-14686,0.499,1
APP-14687,0.031,1
APP-14688,4.194,0
APP-14689,0.176,1
APP-14690,0.157,1
APP-14691,0.105,0
APP-14692,0.115,1
APP-14693,6.553,1
APP-14694,6.348,1
APP-14695,0.131,0
APP-14696,0.087,1
APP-14697,8.773,0
APP-14698,0.142,1
APP-14699,0.263,1
APP-14700,0.054,1
APP-14701,10.306,0
APP-14702,0.06,1
APP-14703,6.756,0
APP-14704,0.38,1
APP-14705,5.307,0
APP-14706,4.492,1
APP-14707,0.135,1
APP-14708,0.133,1
APP-14709,0.162,1
APP-14710,0.144,0
APP-14711,0.076,1
APP-14712,11.309,0
APP-14713,0.253,1
APP-14714,0.134,0
APP-14715,3.016,0
APP-14716,0.278,1
APP-14717,0.107,1
APP-14718,9.736,1
APP-14719,0.121,0
APP-14720,0.354,1
APP-14721,0.151,1
APP-14722,0.056,1
APP-14723,7.294,0
APP-14724,0.238,1
APP-14725,0.231,1
APP-14726,0.334,0
APP-14727,0.14,1
APP-14728,10.877,1
APP-14729,10.267,0
APP-14730,0.074,1
APP-14731,5.971,1
APP-14732,0.362,1
APP-14733,0.287,1
APP-14734,0.056,1
APP-14735,0.221,1
APP-14736,0.187,1
APP-14737,0.26,1
APP-14738,0.148,1
APP-14739,1.816,1
APP-14740,7.856,0
APP-14741,0.244,1
APP-14742,0.207,1
APP-14743,0.239,1
APP-14744,5.253,0
APP-14745,10.241,0
APP-14746,7.906,1
APP-14747,0.161,0
APP-14748,0.297,1
APP-14749,0.054,1
APP-14750,9.755,0
APP-14751,0.042,1
APP-14752,0.215,1
APP-14753,0.114,1
APP-14754,0.136,1
APP-14755,0.122,1
APP-14756,4.928,0
APP-14757,0.1,0
APP-14758,3.978,1
APP-14759,12.262,0
APP-14760,0.233,1
APP-14761,0.161,0
APP-14762,0.347,1
APP-14763,9.101,0
APP-14764,0.314,0
APP-14765,4.736,1
APP-14766,0.183,1
APP-14767,0.088,1
APP-14768,0.079,0
APP-14769,0.6,1
APP-14770,0.227,1
APP-14771,0.172,1
APP-14772,4.758,0
APP-14773,0.191,1
APP-14774,3.117,1
APP-14775,0.157,0
APP-14776,1.97,1
APP-14777,0.218,1
APP-14778,0.174,1
APP-14779,0.179,0
APP-14780,0.264,1
APP-14781,0.146,0
APP-14782,6.485,0
APP-14783,0.137,0
APP-14784,0.309,1
APP-14785,0.047,1
APP-14786,0.125,1
APP-14787,1.882,1
APP-14788,0.164,1
APP-14789,0.203,1
APP-14790,1.379,1
APP-14791,0.695,1
APP-14792,5.739,1
APP-14793,0.066,0
APP-14794,0.192,1
APP-14795,0.078,0
APP-14796,0.12,0
APP-14797,0.072,1
APP-14798,4.458,0
APP-14799,0.122,1
APP-14800,3.572,0
APP-14801,0.169,0
APP-14802,0.183,1
APP-14803,0.088,1
APP-14804,5.692,0
APP-14805,0.293,1
APP-14806,8.329,0
APP-14807,7.949,0
APP-14808,7.618,0
APP-14809,0.095,0
APP-14810,0.054,0
APP-14811,0.216,1
APP-14812,0.121,1
APP-14813,15.549,0
APP-14814,0.13,1
APP-14815,0.315,0
APP-14816,0.139,1
APP-14817,0.066,0
APP-14818,6.479,0
APP-14819,11.285,0
APP-14820,0.072,1
APP-14821,0.062,1
APP-14822,7.325,1
APP-14823,0.9,0
APP-14824,0.124,1
APP-14825,5.133,1
APP-14826,0.268,0
APP-14827,0.156,1
APP-14828,0.072,1
APP-14829,0.189,1
APP-14830,0.095,0
APP-14831,0.122,1
APP-14832,6.076,0
APP-14833,4.456,1
APP-14834,0.153,0
APP-14835,1.432,1
APP-14836,0.356,1
APP-14837,9.604,1
APP-14838,0.136,1
APP-14839,0.13,1
APP-14840,0.167,1
APP-14841,0.167,1
APP-14842,0.201,1
APP-14843,0.146,1
APP-14844,6.952,1
APP-14845,0.039,0
APP-14846,0.6,1
APP-14847,0.253,1
APP-14848,0.111,1
APP-14849,0.279,1
APP-14850,0.066,1
APP-14851,0.074,0
APP-14852,9.656,1
APP-14853,0.099,0
APP-14854,0.048,1
APP-14855,0.155,0
APP-14856,11.384,0
APP-14857,0.198,0
APP-14858,0.073,1
APP-14859,0.103,0
APP-14860,13.58,1
APP-14861,5.002,1
APP-14862,0.055,0
APP-14863,0.132,1
APP-14864,0.142,1
APP-14865,0.268,1
APP-14866,0.518,1
APP-14867,7.131,0
APP-14868,0.346,0
APP-14869,0.146,1
APP-14870,14.709,0
APP-14871,0.111,0
APP-14872,0.135,1
APP-14873,0.318,0
APP-14874,13.688,1
APP-14875,0.6,0
APP-14876,5.463,0
APP-14877,0.246,0
APP-14878,6.817,0
APP-14879,8.556,1
APP-14880,0.186,0
APP-14881,0.225,1
APP-14882,0.102,1
APP-14883,0.205,1
APP-14884,0.208,1
APP-14885,6.511,0
APP-14886,10.098,1
APP-14887,0.194,1
APP-14888,6.519,1
APP-14889,0.083,1
APP-14890,0.125,1
APP-14891,0.469,1
APP-14892,0.114,1
APP-14893,7.713,0
APP-14894,0.6,1
APP-14895,0.092,1
APP-14896,6.452,1
APP-14897,0.117,0
APP-14898,3.119,0
APP-14899,5.323,0
APP-14900,0.144,1
APP-14901,0.067,1
APP-14902,1.079,1
APP-14903,0.137,1
APP-14904,0.121,1
APP-14905,0.109,0
APP-14906,0.261,1
APP-14907,4.365,0
APP-14908,0.238,1
APP-14909,0.107,1
APP-14910,0.331,0
APP-14911,0.136,1
APP-14912,0.263,0
APP-14913,0.212,1
APP-14914,0.086,1
APP-14915,5.788,0
APP-14916,7.434,1
APP-14917,0.148,1
APP-14918,7.819,0
APP-14919,0.28,1
APP-14920,0.061,1
APP-14921,0.136,1
APP-14922,1.141,0
APP-14923,9.215,0
APP-14924,0.075,1
APP-14925,0.178,0
APP-14926,0.285,1
APP-14927,0.448,1
APP-14928,0.183,1
APP-14929,0.104,1
APP-14930,4.788,1
APP-14931,0.125,1
APP-14932,11.821,1
APP-14933,2.199,1
APP-14934,0.069,1
APP-14935,0.146,1
APP-14936,0.05,0
APP-14937,6.158,0
APP-14938,0.15,1
APP-14939,0.077,0
APP-14940,0.066,1
APP-14941,0.082,1
APP-14942,5.215,1
APP-14943,0.104,0
APP-14944,0.085,1
APP-14945,0.125,1
APP-14946,0.072,0
APP-14947,0.138,0
APP-14948,0.074,0
APP-14949,0.073,1
APP-14950,0.324,1
APP-14951,0.107,1
APP-14952,0.103,1
APP-14953,0.373,1
APP-14954,0.281,0
APP-14955,0.174,1
APP-14956,0.286,1
APP-14957,7.068,0
APP-14958,0.11,1
APP-14959,9.39,0
APP-14960,15.811,1
APP-14961,0.113,1
APP-14962,0.3,0
APP-14963,5.544,0
APP-14964,0.204,1
APP-14965,0.23,1
APP-14966,0.234,1
APP-14967,0.128,1
APP-14968,5.392,1
APP-14969,5.801,0
APP-14970,0.057,1
APP-14971,0.097,1
APP-14972,6.005,1
APP-14973,0.131,0
APP-14974,0.276,1
APP-14975,0.155,1
APP-14976,0.142,1
APP-14977,0.468,1
APP-14978,0.188,1
APP-14979,0.131,1
APP-14980,0.304,0
APP-14981,0.068,1
APP-14982,5.818,1
APP-14983,0.257,1
APP-14984,0.202,1
APP-14985,0.128,0
APP-14986,6.691,0
APP-14987,0.213,1
APP-14988,0.061,1
APP-14989,0.043,0
APP-14990,4.163,1
APP-14991,0.131,1
APP-14992,0.207,1
APP-14993,0.219,1
APP-14994,0.108,0
APP-14995,3.269,0
APP-14996,0.074,1
APP-14997,0.19,1
APP-14998,0.424,0
APP-14999,0.065,1
APP-15000,10.661,1
APP-15001,0.111,0
APP-15002,8.036,0
APP-15003,0.141,0
APP-15004,0.801,0
APP-15005,0.193,0
APP-15006,0.139,0
APP-15007,0.133,1
APP-15008,2.48,1
APP-15009,0.383,1
APP-15010,0.109,0
APP-15011,0.395,1
APP-15012,8.787,0
APP-15013,4.976,1
APP-15014,0.141,1
APP-15015,12.363,1
APP-15016,0.236,1
APP-15017,0.103,1
APP-15018,0.057,0
APP-15019,0.094,1
APP-15020,0.121,1
APP-15021,0.168,1
APP-15022,0.105,1
APP-15023,0.155,0
APP-15024,0.11,0
APP-15025,0.086,1
APP-15026,0.197,1
APP-15027,0.085,1
APP-15028,0.334,1
APP-15029,6.342,0
APP-15030,1.07,1
APP-15031,0.159,1
APP-15032,0.136,0
APP-15033,0.148,1
APP-15034,3.34,1
APP-15035,4.846,1
APP-15036,0.119,1
APP-15037,11.874,0
APP-15038,0.267,0
APP-15039,0.11,0
APP-15040,0.259,1
APP-15041,0.244,1
APP-15042,0.234,1
APP-15043,0.217,1
APP-15044,0.118,1
APP-15045,0.211,1
APP-15046,0.151,1
APP-15047,0.16,1
APP-15048,0.178,0
APP-15049,0.023,1
APP-15050,0.261,1
APP-15051,0.403,1
APP-15052,8.05,1
APP-15053,11.053,0
APP-15054,4.656,1
APP-15055,0.6,1
APP-15056,0.112,1
APP-15057,0.115,1
APP-15058,4.714,1
APP-15059,0.109,0
APP-15060,0.249,0
APP-15061,3.231,0
APP-15062,7.584,0
APP-15063,8.731,0
APP-15064,0.066,1
APP-15065,0.047,1
APP-15066,4.336,0
APP-15067,12.705,0
APP-15068,0.259,0
APP-15069,0.182,1
APP-15070,0.6,1
APP-15071,0.142,1
APP-15072,0.086,0
APP-15073,4.685,1
APP-15074,10.219,0
APP-15075,0.056,1
APP-15076,0.106,1
APP-15077,0.084,1
APP-15078,0.127,1
APP-15079,6.633,1
APP-15080,0.068,1
APP-15081,15.314,1
APP-15082,0.107,0
APP-15083,0.078,0
APP-15084,5.516,0
APP-15085,7.779,1
APP-15086,0.317,1
APP-15087,0.05,0
APP-15088,0.455,1
APP-15089,7.722,0
APP-15090,4.837,1
APP-15091,0.374,1
APP-15092,0.065,0
APP-15093,0.154,0
APP-15094,0.137,1
APP-15095,0.041,1
APP-15096,0.069,1
APP-15097,0.25,1
APP-15098,5.942,1
APP-15099,0.082,0
APP-15100,0.329,1
APP-15101,0.433,1
APP-15102,0.179,1
APP-15103,0.084,0
APP-15104,0.166,1
APP-15105,0.093,1
APP-15106,0.6,1
APP-15107,6.36,0
APP-15108,7.326,1
APP-15109,0.841,1
APP-15110,4.91,0
APP-15111,3.057,0
APP-15112,2.924,0
APP-15113,3.79,1
APP-15114,0.081,1
APP-15115,0.124,1
APP-15116,0.25,1
APP-15117,0.078,0
APP-15118,0.341,1
APP-15119,0.184,0
APP-15120,7.279,1
APP-15121,0.105,1
APP-15122,0.108,1
APP-15123,0.195,1
APP-15124,0.339,1
APP-15125,0.066,0
APP-15126,8.383,1
APP-15127,0.096,1
APP-15128,0.292,0
APP-15129,0.121,1
APP-15130,0.391,0
APP-15131,10.08,0
APP-15132,0.255,0
APP-15133,1.839,1
APP-15134,0.059,1
APP-15135,0.322,1
APP-15136,0.359,1
APP-15137,0.164,1
APP-15138,0.128,1
APP-15139,0.212,1
APP-15140,5.038,1
APP-15141,0.231,1
APP-15142,0.222,1
APP-15143,6.941,0
APP-15144,0.123,1
APP-15145,6.326,0
APP-15146,8.083,0
APP-15147,7.376,0
APP-15148,0.388,0
APP-15149,1.642,1
APP-15150,0.353,0
APP-15151,1.541,1
APP-15152,0.091,0
APP-15153,5.871,0
APP-15154,0.117,0
APP-15155,8.151,0
APP-15156,0.064,1
APP-15157,0.096,0
APP-15158,0.247,1
APP-15159,0.174,1
APP-15160,0.197,1
APP-15161,5.706,0
APP-15162,6.309,0
APP-15163,0.084,1
APP-15164,11.536,0
APP-15165,0.268,1
APP-15166,7.498,1
APP-15167,2.903,1
APP-15168,0.145,0
APP-15169,0.172,1
APP-15170,0.218,0
APP-15171,0.229,1
APP-15172,0.189,1
APP-15173,0.192,0
APP-15174,0.08,1
APP-15175,10.273,1
APP-15176,6.079,0
APP-15177,0.136,1
APP-15178,0.127,1
APP-15179,0.178,1
APP-15180,0.195,1
APP-15181,0.16,1
APP-15182,0.268,1
APP-15183,0.328,1
APP-15184,0.259,0
APP-15185,0.157,0
APP-15186,0.441,1
APP-15187,0.165,1
APP-15188,4.788,1
APP-15189,0.192,0
APP-15190,7.622,0
APP-15191,0.048,1
APP-15192,0.095,0
APP-15193,0.109,1
APP-15194,0.045,1
APP-15195,0.118,1
APP-15196,0.221,1
APP-15197,1.727,1
APP-15198,3.017,0
APP-15199,0.389,1
APP-15200,0.07,1
APP-15201,0.427,1
APP-15202,11.529,1
APP-15203,0.136,1
APP-15204,0.333,1
APP-15205,8.094,0
APP-15206,0.224,1
APP-15207,5.642,0
APP-15208,3.341,0
APP-15209,0.315,0
APP-15210,0.146,0
APP-15211,0.226,1
APP-15212,7.582,0
APP-15213,0.169,1
APP-15214,0.143,1
APP-15215,0.176,0
APP-15216,10.522,1
APP-15217,0.278,1
APP-15218,0.139,0
APP-15219,0.145,0
APP-15220,0.265,1
APP-15221,0.098,1
APP-15222,9.91,1
APP-15223,0.092,1
APP-15224,0.214,0
APP-15225,0.13,0
APP-15226,5.275,0
APP-15227,0.6,1
APP-15228,0.084,0
APP-15229,0.185,1
APP-15230,0.378,1
APP-15231,0.074,1
APP-15232,0.287,0
APP-15233,0.057,0
APP-15234,0.156,0
APP-15235,0.26,1
APP-15236,11.986,0
APP-15237,0.272,0
APP-15238,0.065,1
APP-15239,0.036,0
APP-15240,0.157,1
APP-15241,2.236,1
APP-15242,7.901,0
APP-15243,0.104,0
APP-15244,0.119,1
APP-15245,0.152,1
APP-15246,0.09,1
APP-15247,0.194,0
APP-15248,0.117,1
APP-15249,9.526,1
APP-15250,0.28,0
APP-15251,0.089,1
APP-15252,0.281,1
APP-15253,0.18,1
APP-15254,12.373,0
APP-15255,0.165,1
APP-15256,0.084,0
APP-15257,0.277,0
APP-15258,8.725,0
APP-15259,0.143,1
APP-15260,0.505,1
APP-15261,0.138,1
APP-15262,0.043,1
APP-15263,0.105,1
APP-15264,0.061,1
APP-15265,3.557,0
APP-15266,0.571,0
APP-15267,0.275,1
APP-15268,0.276,1
APP-15269,0.324,1
APP-15270,1.993,1
APP-15271,8.535,0
APP-15272,0.38,1
APP-15273,7.413,1
APP-15274,0.149,0
APP-15275,0.077,1
APP-15276,4.419,1
APP-15277,0.115,1
APP-15278,0.117,1
APP-15279,0.265,1
APP-15280,6.574,0
APP-15281,5.437,0
APP-15282,4.767,0
APP-15283,0.097,0
APP-15284,7.302,1
APP-15285,0.101,1
APP-15286,0.106,1
APP-15287,0.281,0
APP-15288,7.55,0
APP-15289,0.084,0
APP-15290,0.118,1
APP-15291,10.364,1
APP-15292,8.841,0
APP-15293,0.111,1
APP-15294,0.175,1
APP-15295,0.081,1
APP-15296,0.059,0
APP-15297,0.319,1
APP-15298,0.317,1
APP-15299,0.211,0
APP-15300,0.178,1
APP-15301,0.352,0
APP-15302,3.198,1
APP-15303,3.587,1
APP-15304,0.356,1
APP-15305,0.088,1
APP-15306,8.631,0
APP-15307,0.215,0
APP-15308,0.171,1
APP-15309,14.019,1
APP-15310,0.085,1
APP-15311,3.732,1
APP-15312,0.149,0
APP-15313,7.554,0
APP-15314,0.236,1
APP-15315,0.348,1
APP-15316,0.181,1
APP-15317,0.134,0
APP-15318,0.099,1
APP-15319,2.946,0
APP-15320,0.174,0
APP-15321,0.203,1
APP-15322,0.123,1
APP-15323,10.596,1
APP-15324,0.172,1
APP-15325,0.204,1
APP-15326,0.386,1
APP-15327,0.167,1
APP-15328,0.6,0
APP-15329,3.828,1
APP-15330,0.051,0
APP-15331,0.144,1
APP-15332,0.228,0
APP-15333,0.172,1
APP-15334,6.078,1
APP-15335,4.781,0
APP-15336,10.44,0
APP-15337,0.119,0
APP-15338,0.058,1
APP-15339,0.347,0
APP-15340,0.181,1
APP-15341,0.092,1
APP-15342,0.105,1
APP-15343,0.179,1
APP-15344,0.635,1
APP-15345,6.676,0
APP-15346,9.779,0
APP-15347,0.082,1
APP-15348,0.094,1
APP-15349,8.584,0
APP-15350,0.148,1
APP-15351,0.39,1
APP-15352,0.128,1
APP-15353,0.163,1
APP-15354,9.911,1
APP-15355,0.206,1
APP-15356,0.094,0
APP-15357,0.157,0
APP-15358,0.238,1
APP-15359,0.141,1
APP-15360,0.107,0
APP-15361,0.121,1
APP-15362,0.11,1
APP-15363,0.154,1
APP-15364,0.155,1
APP-15365,0.062,1
APP-15366,0.137,1
APP-15367,0.09,1
APP-15368,0.136,1
APP-15369,0.096,1
APP-15370,8.251,0
APP-15371,0.199,1
APP-15372,0.051,0
APP-15373,7.04,0
APP-15374,2.034,1
APP-15375,0.096,1
APP-15376,8.862,1
APP-15377,0.123,0
APP-15378,5.638,0
APP-15379,0.099,1
APP-15380,0.169,1
APP-15381,0.264,1
APP-15382,0.191,0
APP-15383,3.588,0
APP-15384,0.256,1
APP-15385,0.114,1
APP-15386,5.717,0
APP-15387,0.204,1
APP-15388,0.23,0
APP-15389,0.232,1
APP-15390,0.086,1
APP-15391,0.359,1
APP-15392,0.2,1
APP-15393,5.966,1
APP-15394,0.392,1
APP-15395,0.347,0
APP-15396,0.329,1
APP-15397,7.098,0
APP-15398,3.197,0
APP-15399,5.291,1
APP-15400,0.113,1
APP-15401,0.245,1
APP-15402,0.097,1
APP-15403,0.155,1
APP-15404,0.104,1
APP-15405,0.148,0
APP-15406,7.088,0
APP-15407,0.096,1
APP-15408,0.125,0
APP-15409,0.154,0
APP-15410,0.6,1
APP-15411,0.203,1
APP-15412,0.182,1
APP-15413,0.115,1
APP-15414,0.159,0
APP-15415,0.19,0
APP-15416,0.206,1
APP-15417,0.297,1
APP-15418,0.1,1
APP-15419,0.069,0
APP-15420,0.257,1
APP-15421,0.082,1
APP-15422,0.027,0
APP-15423,0.074,0
APP-15424,0.103,1
APP-15425,0.136,0
APP-15426,0.122,1
APP-15427,0.257,1
APP-15428,0.253,1
APP-15429,0.147,1
APP-15430,0.029,0
APP-15431,6.148,1
APP-15432,0.188,1
APP-15433,4.996,1
APP-15434,0.135,1
APP-15435,0.179,1
APP-15436,0.059,1
APP-15437,0.213,0
APP-15438,0.135,0
APP-15439,0.385,1
APP-15440,0.272,1
APP-15441,4.97,1
APP-15442,0.218,1
APP-15443,0.356,0
APP-15444,0.242,1
APP-15445,0.292,1
APP-15446,0.234,0
APP-15447,0.157,0
APP-15448,1.669,1
APP-15449,0.106,1
APP-15450,0.043,1
APP-15451,0.155,0
APP-15452,0.061,1
APP-15453,8.195,1
APP-15454,0.142,1
APP-15455,0.124,1
APP-15456,0.111,1
APP-15457,6.676,1
APP-15458,0.184,1
APP-15459,0.224,1
APP-15460,0.102,1
APP-15461,5.511,0
APP-15462,0.105,1
APP-15463,6.253,1
APP-15464,0.193,1
APP-15465,0.17,0
APP-15466,0.177,0
APP-15467,7.297,0
APP-15468,0.115,1
APP-15469,0.127,0
APP-15470,0.164,1
APP-15471,0.164,0
APP-15472,0.133,1
APP-15473,0.096,0
APP-15474,4.827,1
APP-15475,3.77,0
APP-15476,6.342,0
APP-15477,0.11,1
APP-15478,0.094,1
APP-15479,6.502,1
APP-15480,3.889,0
APP-15481,3.739,0
APP-15482,5.263,0
APP-15483,7.985,0
APP-15484,0.174,1
APP-15485,2.354,1
APP-15486,0.168,0
APP-15487,8.311,0
APP-15488,10.393,0
APP-15489,0.08,1
APP-15490,4.835,0
APP-15491,0.145,0
APP-15492,11.493,0
APP-15493,14.931,0
APP-15494,9.992,0
APP-15495,0.295,1
APP-15496,6.494,1
APP-15497,10.792,1
APP-15498,0.534,1
APP-15499,5.782,0
APP-15500,0.181,0
APP-15501,0.104,1
APP-15502,0.207,0
APP-15503,4.975,1
APP-15504,0.17,0
APP-15505,0.209,1
APP-15506,0.199,1
APP-15507,0.286,1
APP-15508,8.017,0
APP-15509,0.361,1
APP-15510,0.495,1
APP-15511,0.126,1
APP-15512,0.246,1
APP-15513,0.176,1
APP-15514,11.083,0
APP-15515,7.107,1
APP-15516,0.091,1
APP-15517,9.752,0
APP-15518,0.127,1
APP-15519,0.107,1
APP-15520,0.157,0
APP-15521,0.107,1
APP-15522,9.338,0
APP-15523,8.124,0
APP-15524,15.302,0
APP-15525,0.205,0
APP-15526,6.818,1
APP-15527,1.945,1
APP-15528,0.303,1
APP-15529,6.769,1
APP-15530,0.068,1
APP-15531,7.79,0
APP-15532,0.04,1
APP-15533,0.173,0
APP-15534,0.269,1
APP-15535,10.24,0
APP-15536,4.444,0
APP-15537,0.099,0
APP-15538,0.165,1
APP-15539,0.128,1
APP-15540,0.115,0
APP-15541,2.889,0
APP-15542,0.131,1
APP-15543,4.046,0
APP-15544,9.794,1
APP-15545,15.512,1
APP-15546,0.148,1
APP-15547,0.102,1
